Event	ID	Name			Wwise Object Path	Notes
	102969944	AMB_SP_Shard_Float_LP			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_Shard_Float_LP	
	750298598	AMB_RFX_NAR_Pulse			\Default Work Unit\WU_AMB_Event\AMB_RFX\AMB_RFX_NAR_Pulse	
	1481211399	AMB_SP_Portal_Open			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_Portal_Open	
	2186918097	AMB_PAD_MainMenu_LP			\Default Work Unit\WU_AMB_Event\AMB_PAD\AMB_PAD_MainMenu_LP	
	2515429708	AMB_PAD_Global_LP			\Default Work Unit\WU_AMB_Event\AMB_PAD\AMB_PAD_Global_LP	
	2906819207	AMB_Transition			\Default Work Unit\WU_AMB_Event\AMB_PAD\AMB_Transition	
	3061115295	AMB_SP_Portal_LP			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_Portal_LP	
	3134303699	AMB_SP_RC_PulseShard			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_RC_PulseShard	
	3403072559	AMB_SP_RC_TorchLight_LP			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_RC_TorchLight_LP	
	4036686450	AMB_RFX_Manager			\Default Work Unit\WU_AMB_Event\AMB_RFX\AMB_RFX_Manager	

Game Parameter	ID	Name			Wwise Object Path	Notes
	344904358	RTPC_Meter_Glb			\Default Work Unit\RTPC_Meter_Glb	
	1888688417	RTPC_Focus			\Default Work Unit\RTPC_Focus	

Audio Bus	ID	Name			Wwise Object Path	Notes
	17439960	BUS_AMB			\Default Work Unit\Master Audio Bus\WU_BUS_Mix\BUS_AMB	
	3803692087	Master Audio Bus			\Default Work Unit\Master Audio Bus	
	4180996447	BUS_Rev			\Default Work Unit\Master Audio Bus\WU_BUS_Rev\BUS_Rev	

Auxiliary Bus	ID	Name			Wwise Object Path	Notes
	2517974655	AUX_REVShort			\Default Work Unit\Master Audio Bus\WU_BUS_Rev\BUS_Rev\AUX_REVShort	
	3217397620	AUX_REVLarge			\Default Work Unit\Master Audio Bus\WU_BUS_Rev\BUS_Rev\AUX_REVLarge	

Effect plug-ins	ID	Name	Type				Notes
	158228601	AMB_RFX_Portal_Whispers_08	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\C2\{C2BB202D-A67B-6CFB-9ED5-78E521970D2C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_08		167678
	171196364	AMB_SP_RFX_PulseShard_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\D5\{D59547DA-C783-A6E4-63EB-1D9FBE0CDBB2}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_RC_PulseShard\AMB_SP_RFX_PulseShard_01		80979
	182141190	AMB_PAD_MainMenu_LP_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\3A\{3AB5BAB6-4961-A165-BE64-D9D1271F31A0}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_PAD\AMB_PAD_MainMenu_LP\AMB_PAD_MainMenu_LP_02		53001
	214966553	AMB_RFX_Drone_03	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\71\{71130F61-9561-A7F9-4754-26297FF9AAE6}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_03		81162
	224552988	AMB_RFX_WindGhust_09	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\36\{36CAFF78-F57B-80B3-E9E9-979E79EF7775}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust\AMB_RFX_WindGhust_09		140168
	231105408	AMB_SP_RFX_PulseShard_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\DB\{DBE733C6-5CFB-1A51-BC85-1F27FF4349A5}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_RC_PulseShard\AMB_SP_RFX_PulseShard_02		77675
	243606062	AMB_RFX_Drone_06	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\AF\{AFD58E5F-5C66-D6BD-7369-34F8EB77C536}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_06		82649
	261691723	AMB_RFX_Drone_09	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\5F\{5F606709-639C-6C17-602D-438F2DC59C68}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_09		146757
	277955826	AMB_RFX_Rockfall_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\ED\{ED830972-2230-1B60-5394-5B685C9F845A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_RockFall\AMB_RFX_Rockfall_02		33061
	302584607	AMB_RFX_Portal_Whispers_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\BB\{BB7CB8DA-7015-B769-CAA7-DBB28B0AE2AE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_02		120332
	309189432	AMB_RFX_WindGhust_Howl_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\EC\{EC7253C8-D3A1-0BFA-05E3-4A72156D9D32}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust_Howl\AMB_RFX_WindGhust_Howl_02		195262
	347512223	AMB_RFX_NAR_Pulse_05	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\7D\{7D39D7D5-2CCA-EF9B-0E56-8FD9B1AA891B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_NAR_Pulse\AMB_RFX_NAR_Pulse_05		23230
	362043471	AMB_SP_Portal_Open	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\D7\{D73A0A7F-35B4-8A42-349E-1D250E6478F7}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_Portal_Open		23666
	375108943	AMB_RFX_Drone_17	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\23\{23D2AEBA-8E03-CFCA-F2B2-ECF9B96A4650}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_17		71384
	378380873	AMB_SP_RFX_PulseShard_03	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\CD\{CD11DACB-8A6B-930E-4BFA-973B47034E68}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_RC_PulseShard\AMB_SP_RFX_PulseShard_03		75943
	389246883	AMB_RFX_Drone_10	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\77\{7756ED88-54F7-3346-A361-0E54E5025A82}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_10		93890
	392010685	AMB_RFX_Drone_11	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\45\{4567F37E-AF56-464D-28CE-B4BF09FED432}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_11		295459
	416042727	AMB_RFX_WindGhust_Howl_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\DD\{DDC2B3DB-5536-106D-922F-6190B09CF709}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust_Howl\AMB_RFX_WindGhust_Howl_01		111485
	425331744	AMB_RFX_WindGhust_Howl_05	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\D4\{D49B1B1A-3A75-8491-CB24-735F303A5CF3}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust_Howl\AMB_RFX_WindGhust_Howl_05		125016
	450085548	AMB_RFX_WindGhust_04	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\3F\{3F5C6CC8-F348-693C-DB06-8E5A467ED1B9}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust\AMB_RFX_WindGhust_04		128552
	456782075	AMB_RFX_Granular_06	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\B5\{B5ECD814-D6B4-407A-903C-947D840EC1A2}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Granular\AMB_RFX_Granular_06		180183
	459967207	AMB_RFX_NAR_Pulse_03	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\43\{434F41A6-5BE0-B786-75B6-3818A0119DEF}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_NAR_Pulse\AMB_RFX_NAR_Pulse_03		22164
	460909117	AMB_SP_TorchLight_LP_04	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\F0\{F03A9871-CD46-B46C-9750-7F58FAE19483}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_RC_TorchLight_LP\AMB_SP_TorchLight_LP_04		82267
	472723592	AMB_RFX_WindGhust_Howl_07	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\08\{0841B470-3AE1-4533-AC74-BF480031028B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust_Howl\AMB_RFX_WindGhust_Howl_07		106706
	472964101	AMB_RFX_WindGhust_07	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\E8\{E8D44DE4-16DC-7B3F-1E33-1BB6960B8089}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust\AMB_RFX_WindGhust_07		145950
	503759820	AMB_RFX_Drone_13	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\0B\{0BEC599D-30C2-3CBD-B682-B8D36C6E0DC4}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_13		127020
	507294356	AMB_RFX_Rockfall_04	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\21\{2118CEF1-97F7-395F-9AE0-2FF0E96C3C8F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_RockFall\AMB_RFX_Rockfall_04		32455
	512930111	AMB_RFX_Portal_Whispers_06	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\B0\{B0838937-A203-DC14-4E58-185C4E8A18F3}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_06		179005
	514715690	AMB_RFX_Drone_16	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\CA\{CABC98E5-3CB0-C853-E90D-F3BE79CB8EEE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_16		62844
	519158493	AMB_RFX_Drone_18	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\06\{06ACB542-26CA-E30C-80C0-FA7D162D7F4A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_18		79524
	525387987	AMB_PAD_Global_LP_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\E7\{E720D4C7-08D0-BD84-A225-D98491B801A0}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_PAD\AMB_PAD_Global_LP\AMB_PAD_Global_LP_02		277728
	526916250	AMB_SP_Shard_Float_LP	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\7D\{7D4644C0-131D-76C7-99A6-548B0BFF277C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_Shard_Float_LP		315031
	533740909	AMB_RFX_NAR_Pulse_04	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\F8\{F86C1577-6072-F5E2-4F82-AC93D825437A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_NAR_Pulse\AMB_RFX_NAR_Pulse_04		22832
	593251270	AMB_RFX_Portal_Whispers_04	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\D8\{D8CE81DD-478B-B013-0696-45904AFBE88D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_04		108571
	610828645	AMB_Transition_Atmosphere	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\94\{94F4F5CB-E99A-8031-D4D8-9B73FCA413FA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_Transition_Atmosphere		95444
	611550707	AMB_RFX_WindGhust_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\AF\{AFF64A15-F518-7146-A041-13905D7D0CAE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust\AMB_RFX_WindGhust_01		126810
	627559458	AMB_RFX_Drone_23	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\E2\{E2A13FFE-3B9B-4B59-7A48-193841B7EB08}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_23		87778
	627642243	AMB_RFX_NAR_Pulse_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\E9\{E992F181-854A-F331-34BA-EA3AB80C97AB}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_NAR_Pulse\AMB_RFX_NAR_Pulse_01		21736
	634238739	AMB_RFX_WindGhust_Howl_03	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\97\{97F623BC-ABB9-1773-375D-8172965A76F6}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust_Howl\AMB_RFX_WindGhust_Howl_03		135518
	635046396	AMB_RFX_Portal_Whispers_05	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\78\{781A4B16-6C1E-C1A2-54B6-ED238CB2E3A1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_05		103563
	646171537	AMB_SP_RFX_PulseShard_04	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\B9\{B984A862-2A63-8075-39DF-93A657594281}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_RC_PulseShard\AMB_SP_RFX_PulseShard_04		78977
	653429053	AMB_PAD_MainMenu_LP_06	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\56\{56A1F90E-273D-CDE1-E21C-488BE3694E35}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_PAD\AMB_PAD_MainMenu_LP\AMB_PAD_MainMenu_LP_06		48239
	665013933	AMB_RFX_Portal_Whispers_10	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\3D\{3DB96C4E-D4AF-99D3-B3A8-610457C98016}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_10		162341
	671835329	AMB_RFX_Rockfall_03	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\5F\{5F86488F-FA45-A1F1-AF28-542AE8EA41A7}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_RockFall\AMB_RFX_Rockfall_03		34469
	685320771	AMB_RFX_Drone_05	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\68\{682C2E5F-ABD8-BF4F-07F1-52D73EDE36D8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_05		109328
	690999303	AMB_RFX_WindGhust_03	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\2D\{2D2062EF-0824-086F-E8F7-32F231B2C216}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust\AMB_RFX_WindGhust_03		128667
	700425906	AMB_RFX_WindGhust_08	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\89\{897FC0FD-ECF7-2417-5CD3-0AA3056269CB}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust\AMB_RFX_WindGhust_08		141559
	748572075	AMB_RFX_NAR_Pulse_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\66\{660DC0E1-6674-64AB-B2F5-B8A085B3511E}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_NAR_Pulse\AMB_RFX_NAR_Pulse_02		22393
	752164876	AMB_PAD_MainMenu_LP_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\82\{82371859-51DD-230A-BD5A-0CC90FE52703}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_PAD\AMB_PAD_MainMenu_LP\AMB_PAD_MainMenu_LP_01		56171
	758434713	AMB_RFX_Drone_14	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\7F\{7F9781C2-79DB-F5B6-6A0A-08EE99848AAE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_14		111483
